Date,Open,High,Low,Close,Volume
2026-02-19,212.14360978615892,216.20152550670494,211.84450025876484,212.1787087041671,851981
2026-02-20,227.9039485831874,231.04136919742183,223.30673339365975,227.46756142984157,1371483
2026-02-23,221.00863958159337,223.7423625320664,220.63871508076443,221.0044328899529,751593
2026-02-24,224.7669591066942,226.46886014885087,218.67755788563304,224.95507838204315,1308926
2026-02-25,222.2931853227852,229.4154904090507,218.40619187310952,223.15795262767605,1224940
2026-02-26,242.86123232635836,249.1358668499992,239.61731878585258,242.71392793403788,1929329
2026-02-27,252.2750946282294,255.83324428658455,247.15998950545267,251.8633176114183,766885
2026-03-02,241.84165032821218,242.54212160375582,239.89958293335192,241.9861140254107,636520
2026-03-03,245.30638468687195,246.59960555757888,242.66041118231823,245.4720093314252,1345778
2026-03-04,232.5880873450227,236.6357703261419,232.110877617783,233.03178369262773,635390
2026-03-05,232.0133073285916,234.76639245830845,230.54137978824136,231.6579596668889,993583
2026-03-06,239.10858877489966,244.23956507568877,235.9954055271073,239.52275618988367,680458
2026-03-09,238.03711136892596,239.65013657470857,236.20283169546823,238.13330521924902,1307916
2026-03-10,231.64400498733153,232.0713303481345,228.6431321328133,231.42099491457859,1070661
2026-03-11,223.09964187385435,226.59852807828923,219.97426665818077,222.76910162461598,896731
2026-03-12,219.13606112268866,219.83800079552745,214.394708267871,219.43477290627033,1091619
2026-03-13,220.968394515652,220.968394515652,219.00906812189112,220.4818942643076,1715637
2026-03-16,222.48332316973935,224.11818439025092,221.83027474869456,223.40923565256998,767590
2026-03-17,215.26786782943068,216.76088238431726,212.7707102084466,215.5143718664269,840891
2026-03-18,213.39150752626378,215.429321136647,212.24081613641573,213.64549243165808,1206566
2026-03-19,213.22455020846607,217.1838626286138,213.22455020846607,213.7051515865114,1265538
2026-03-20,207.0990744165068,207.87337712204047,204.4194005911953,207.08805201427256,864134
2026-03-23,207.8844599796673,213.41809052185377,205.31891012742972,207.6985270391476,1356281
2026-03-24,213.03105390109639,214.16670200080222,206.31178054983576,213.67792313949911,1779524
2026-03-25,219.89516674413554,220.21097005622337,219.45799361723152,220.0360113535301,1764855
2026-03-26,208.0912229595688,210.72056516213394,202.10163026637517,208.49757825714042,619582
2026-03-27,204.93801323769256,206.48938294015542,202.7911835607082,205.22935585990157,849816
2026-03-30,200.52739398998293,201.00007674227012,194.43342229429072,200.19669261033474,1936201
2026-03-31,212.30121713236784,213.81209998477,211.9191590627372,212.89821310085654,930273
2026-04-01,209.10709462245464,210.25166123811275,203.66146490736708,209.011812349128,1345600
2026-04-02,212.97829782650217,217.2194627783444,211.93824779736354,212.31191703528586,593996
2026-04-03,217.67917814201286,218.1238744003599,215.1321082502176,217.71516426396028,1089747
2026-04-06,204.73949894004403,206.4540254978418,198.20752763379318,204.46045208282098,1043057
2026-04-07,190.94561780252653,198.5560175004278,190.6860599384408,190.77587047790124,853630
2026-04-08,197.07846034674571,201.10972259399807,196.99662629161833,197.07420367836554,1642203
2026-04-09,211.40195955726662,218.83805389475506,210.77135692353707,212.00884386396424,1309616
2026-04-10,221.86026815866379,228.78301631657465,221.63606593488453,222.46882359460514,918604
2026-04-13,227.87392431201195,231.85166559063435,227.87392431201195,228.3001363510844,1487217
2026-04-14,208.3671955504517,210.30604406585067,204.39082735359486,208.05748847015371,1189648
2026-04-15,216.25469958063186,219.93130885990473,214.78475915864735,216.2660135783097,1186896
2026-04-16,234.3725378389365,234.3725378389365,226.45598707822782,233.78265444203998,1591354
2026-04-17,228.19726922472336,228.9785006927373,226.45425899325252,228.14120052986414,690956
2026-04-20,240.10874902617073,247.3692850339273,238.29725853080436,240.42633752149456,1614784
2026-04-21,233.88578522726954,240.75724348134506,231.34562974157157,234.20860713868538,1031176
2026-04-22,232.96667739634586,232.96667739634586,229.2880966933888,232.50219401540525,1782602
2026-04-23,236.43020711585146,238.0461989268287,232.29083319542667,236.0158212869244,1814872
2026-04-24,240.11087626307037,241.90512569565993,238.00601787939348,240.1499266607139,560627
2026-04-27,256.4797055406832,257.9224766737571,252.85277859890823,256.8154703681008,1680830
2026-04-28,271.6965519524646,272.1058805411626,269.4792111254981,270.8466959916849,1465265
2026-04-29,274.7682811986928,278.1816160538653,267.4742299494591,275.4292724402311,1082470
2026-04-30,262.8444842463921,269.54379303280734,259.3036288906162,261.91550693492655,1215122
2026-05-01,276.2263262107817,284.2873579398099,273.71413496541066,276.12744554723895,994491
2026-05-04,280.75301593865987,281.5369772707525,274.8767104375705,280.2742922500865,833801
2026-05-05,290.57011166915754,293.07422815383507,286.3590403084309,289.9020861370728,1148495
2026-05-06,310.77345279540225,312.9592689554193,307.5586111646002,309.78830137896995,1846541
2026-05-07,309.0675305526335,312.5866311834767,308.988759554348,309.38642305669634,1663724
2026-05-08,306.78645213089607,312.9129608056831,301.70282452130954,305.9824676440346,1021449
2026-05-11,308.96555039757305,311.66500431173176,306.73710946074095,309.4141752165835,1781312
2026-05-12,325.4217871247283,326.6071129577802,323.9154256308681,325.01523177118895,1765155
2026-05-13,329.8034824365561,339.9707630537514,325.7763174659956,329.7937556112586,1492527
2026-05-14,321.6236080817579,324.7922253879262,312.87300917016955,321.4152264275515,1886785
2026-05-15,311.2016440092822,311.9636577396457,307.9513188708425,310.5984826697842,927784
2026-05-18,327.8841849016217,336.68900595458365,327.30939386485556,328.5167367106796,1866165
2026-05-19,315.15756900375607,319.71954329692267,308.79681053532175,314.3455151134146,910145
2026-05-20,321.65334282484656,321.65334282484656,316.3007978736968,321.437429920919,687653
2026-05-21,307.24027903962417,311.9232111043457,304.5532436268884,308.05945511756073,581388
2026-05-22,305.97571141496724,315.3081659937558,302.1171012230768,306.0559473100242,1712223
2026-05-25,307.9637464221183,313.016735687513,296.93529276573173,308.60549075886917,1009085
2026-05-26,309.8569202611094,313.5957303024415,301.7101676502695,308.6389860020956,1773189
2026-05-27,299.23633916343243,300.35037209918795,298.52021283522777,299.32095625535106,1938929
2026-05-28,315.68057974503324,317.8023709808319,315.40476201287976,315.6571811415792,1273538
2026-05-29,321.9248231562814,322.864475999979,321.9248231562814,322.28700131987443,1485452
2026-06-01,322.8217156897829,328.9471619233555,321.4324102076027,323.35273216663234,1115189
2026-06-02,320.6605010357483,326.97183470653056,313.2719652681669,321.15782554283464,1184574
2026-06-03,330.91900925493957,339.38818315639554,326.90498912910846,331.0294195055982,1817578
2026-06-04,321.6965696118316,323.0066863883437,315.17041603468857,322.23337253982885,737984
2026-06-05,324.5422059033282,327.88537696207726,322.2530924220143,323.70942822121077,1869226
2026-06-08,319.72745344326626,321.10201269548486,318.37355401841916,319.9954245409391,1704042
2026-06-09,327.3506675602347,331.78607526935536,326.05886492569454,327.2817211147839,909498
2026-06-10,338.41812448409473,349.88197317353666,338.41812448409473,338.9235861703251,569146
2026-06-11,336.58094756896855,338.49349150397325,332.25842277862864,336.02943628718157,1832930
2026-06-12,324.14492572685003,329.17796062926146,320.90743117873154,325.05235160990475,1108953
2026-06-15,345.73584799047893,345.73584799047893,341.6103884338961,344.2014453830777,1659185
2026-06-16,334.07452287603917,334.07452287603917,326.5406723752934,332.8799822393589,1688181
2026-06-17,321.37416709987076,323.3023525740113,313.33198580381656,321.37144936079704,1527949
2026-06-18,309.4270835915032,312.8982480939767,306.47051790439866,309.34896039206154,1359184
2026-06-19,306.99789651310414,311.63875034227846,300.4330435586948,306.094204401449,1840184
2026-06-22,309.73278784651745,320.69133271934504,297.85301446491974,310.6927742930542,790959
2026-06-23,303.60003997297446,305.734071931386,297.9157682062689,304.6396619313794,1571570
2026-06-24,300.0935464350217,304.00211540394344,295.2905912750816,300.5692739138111,1962651
2026-06-25,322.26080965147867,324.6108128435215,312.32992148479235,322.7669652954158,1813034
2026-06-26,313.4766301277899,317.5070170998627,308.1058594890013,312.7403709974668,998790
2026-06-29,329.06268788051796,329.65093787225624,327.45245107707933,329.57961014701857,1002662
2026-06-30,322.08454018710563,328.3738405100139,314.0601397641029,321.3386131208367,1427631
2026-07-01,331.4158624630003,332.2342307536405,328.32558904637006,331.5856341993233,1584784
2026-07-02,341.66503723115375,342.75917876872825,331.8165930710795,340.375491251467,1050842
2026-07-03,343.6043690964407,347.05924086250275,339.6735525829521,344.27536611875564,660888
2026-07-06,347.5789640525436,349.8303446748458,346.6234092801529,347.8839377662544,1385103
2026-07-07,349.03603691931306,355.5349156588889,343.80245608851703,349.73735513428556,664989
2026-07-08,339.7521065820165,340.98588148907675,334.61262085394037,339.87816742142604,1932327
2026-07-09,331.93525517850793,335.6835561182946,324.66006061403743,333.20734399283947,633333
2026-07-10,337.4692371072858,339.4298088205724,332.52489774107795,338.048377344312,1495754
2026-07-13,317.2689991652194,319.06895070185794,315.9483447584335,316.8135393929178,1090390
2026-07-14,326.09876233847064,328.9733945870144,315.71705954822477,326.06384863445464,973620
2026-07-15,314.1450010254471,317.5994389200696,311.4354888927959,313.0927643603721,1993934
2026-07-16,341.6625545412766,343.95523659893814,336.7924565885032,342.08384602594526,1548040
2026-07-17,398.74907914608536,404.63972922522146,392.3054101322269,399.33256730382055,1798672
2026-07-20,357.5786270251275,359.21141361677974,357.18516897130036,358.0110904133735,1995098
2026-07-21,380.35802663071496,388.85388844257943,377.3954609927901,380.9904588693057,1919114
2026-07-22,361.09021217445394,369.07977940394164,352.0102931965857,360.5380305137929,1992606
2026-07-23,367.77565133252784,383.944109184203,361.9785802471871,368.4042093568698,1921563
2026-07-24,358.3544069097756,369.18622979366734,348.799406086659,358.9827614336957,1281179
2026-07-27,374.01750013685484,383.2780576826056,371.2263894816844,374.7575387874457,1475160
2026-07-28,389.82777191821054,396.2111990827748,387.56596278909086,391.6089365405753,1984075
2026-07-29,410.94942124736895,410.94942124736895,406.5708949885208,408.8641462249887,1900429
2026-07-30,382.36652094299734,393.95813651462964,373.9403982118184,382.0698089446708,910415
2026-07-31,437.9341515070849,447.23353323578834,424.46612973123985,437.1111061467777,1458251
2026-08-03,452.09237217742543,458.3741996899844,436.5485843411243,451.46586451049706,839878
2026-08-04,465.94708662497527,474.35147666471516,464.72994693403183,465.64082553092845,1545743
2026-08-05,444.70368339602436,453.37892796744256,444.70368339602436,445.7310355544216,1979881
2026-08-06,485.13983557583674,489.32323022920275,470.3701080880894,485.80270220326224,1001811
2026-08-07,467.24975895338713,468.7772585923901,467.24975895338713,468.0429739680847,1600916
2026-08-10,437.7275888688309,443.09964273025935,427.4786794616395,439.91949840805864,1202567
2026-08-11,480.5206582586396,480.53042965049474,478.5861878080441,478.96520040666803,1291266
2026-08-12,482.2634355959714,482.31289986208816,481.0017449031554,481.80805525758916,588190
2026-08-13,489.59072795087025,499.44101074855735,487.4768811168062,490.3136567484929,785772
2026-08-14,494.3424790598707,513.3552874888666,483.1496276173687,494.83372798086583,749694
2026-08-17,504.06794143939373,511.3813804344185,494.45195512844833,505.6480357935368,1402063
2026-08-18,505.1761968904632,518.9407533404411,502.71330565597674,506.6411990013662,1576177
2026-08-19,525.1080279260399,528.8018790787585,521.1559933783477,524.9065027108783,1699249
2026-08-20,504.69784689089624,509.5059997592876,496.8849114521366,504.50449269100795,1724248
2026-08-21,494.03998072201244,508.02605897103183,494.03998072201244,495.195822226735,1888758
2026-08-24,488.755934196899,492.3632526973538,477.0813006191222,487.73234298166096,1810577
2026-08-25,502.7000147043484,506.167563135636,488.8476835455083,503.4359824910972,1789320
2026-08-26,475.89692221253125,493.8923966448894,465.96630863123545,474.6386700647986,1589553
2026-08-27,505.12310731297106,520.721078758421,501.5052520063898,505.0270859719039,1325392
2026-08-28,490.9655251006768,503.44508089064277,485.24552471237365,490.0085717429031,612721
2026-08-31,515.2918037091592,533.8490899015087,515.2918037091592,515.6397049571871,656954
2026-09-01,547.2457887619286,551.1929452944185,541.4235646417781,548.0786144397664,847811
2026-09-02,553.3209853634609,554.9096832489986,539.6758797901156,553.5170434589794,1538860
2026-09-03,571.9425240971458,575.6196118582377,562.6199429088775,571.8852096965185,1040888
2026-09-04,576.9574853926129,601.551234148259,565.2652183931451,579.7832300021597,1545434
2026-09-07,571.0931177795993,573.8915051810715,555.4712696237954,571.7052522934401,814987
2026-09-08,575.6446831909428,588.3952675314429,568.1543145124517,576.215604033444,750929
2026-09-09,560.9103108532908,562.3586912532468,538.6503579107919,559.0868984771744,711384
2026-09-10,561.2368317949094,568.5973193301659,548.0000730078135,558.9373457782771,1641686
